City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
1073,Mendi,PG,-6.1761,143.6513,55.44,98,100,1.74,Clouds
1074,Shaunavon,CA,49.6501,-108.4181,-18.62,93,100,8.79,Clouds
1075,Svetlyy,RU,54.675,20.1347,42.85,99,100,12.15,Rain
1076,Sedhiou,SN,12.7081,-15.5569,95.0,11,85,4.7,Clouds
1077,Mandurah,AU,-32.55,115.7,70.05,71,0,17.63,Clear
1078,Remiremont,FR,48.0175,6.5882,45.39,96,13,3.98,Clouds
1079,Alanya,TR,36.5438,31.9998,58.75,72,100,6.22,Clouds
1080,Novyy Nekouz,RU,57.9029,38.07,23.81,96,100,10.92,Snow
1081,Centralia,US,46.7162,-122.9543,30.58,86,20,3.44,Clouds
1082,Puerto Varas,CL,-41.3195,-72.9854,61.02,77,75,10.36,Clouds
1083,Porbandar,IN,21.6422,69.6093,70.27,51,3,13.73,Clear
1084,Vila Do Maio,CV,15.1333,-23.2167,84.99,72,100,9.93,Clouds
1085,Kindu,CD,-2.95,25.95,69.15,99,100,2.35,Clouds
1086,Nguru,NG,12.8791,10.4526,74.98,13,4,8.72,Clear
1087,Marawi,PH,7.9986,124.2928,67.89,93,100,2.26,Rain
1088,Dibulla,CO,11.2725,-73.3091,89.62,51,76,9.48,Clouds
1089,Sainte-Anne-Des-Monts,CA,49.124,-66.4924,28.27,74,86,13.8,Clouds
1090,Ormara,PK,25.2088,64.6357,72.39,42,32,10.16,Clouds
1091,Katangli,RU,51.7102,143.2326,22.42,80,100,27.92,Clouds
1092,Nyagan,RU,62.1406,65.3936,6.76,93,100,6.06,Clouds
1093,Itaueira,BR,-7.6033,-43.0256,77.95,89,96,4.41,Clouds
1094,Jaroslaw,PL,50.0162,22.6778,44.51,89,100,17.25,Clouds
1095,Visnes,NO,59.3556,5.2242,44.65,100,90,6.91,Clouds
1096,Berekum,GH,7.4534,-2.584,85.28,26,34,4.63,Clouds
1097,Linhares,BR,-19.3911,-40.0722,79.52,82,100,6.82,Clouds
1098,Nogales,MX,31.3086,-110.9422,56.77,72,75,10.36,Clouds
1099,Snasa,NO,64.2457,12.3778,34.92,98,100,3.96,Clouds
1100,Bafata,GW,12.1667,-14.75,94.8,11,46,3.96,Clouds
1101,Sassandra,CI,4.95,-6.0833,81.28,75,59,6.71,Clouds
1102,Portalegre,PT,39.2938,-7.4312,57.49,74,70,4.05,Clouds
1103,Churapcha,RU,62.0025,132.4325,-48.39,100,96,2.39,Clouds
1104,Kaniama,CD,-7.5667,24.1833,67.26,97,100,1.32,Clouds
1105,Nizwa,OM,22.9333,57.5333,67.64,76,32,2.51,Clouds
1106,Cabedelo,BR,-6.9811,-34.8339,86.67,63,29,12.03,Clouds
1107,Yayva,RU,59.3303,57.2641,11.17,94,100,6.87,Clouds
1108,Hidalgo,MX,20.5,-99.0,71.06,28,0,4.27,Clear
1109,Parit Raja,MY,1.8681,103.1124,75.51,97,100,3.62,Clouds
1110,Marzuq,YE,14.4,46.4667,62.89,74,47,6.69,Clouds
1111,Sungaipenuh,ID,-2.0833,101.3833,64.33,96,99,2.33,Clouds
1112,Atherton,GB,53.5237,-2.4935,54.95,83,71,7.99,Clouds
1113,Borogontsy,RU,62.6683,131.1683,-44.72,99,58,3.89,Clouds
1114,Oranjestad,AW,12.524,-70.027,84.15,70,40,20.71,Clouds
1115,Abai,PY,-26.0333,-55.9333,98.78,24,23,4.34,Clouds
1116,Eyl,SO,7.9803,49.8164,77.05,80,17,15.93,Clouds
1117,Sindgi,IN,16.9167,76.2333,73.94,52,29,9.93,Clouds
1118,El Tigre,VE,8.8875,-64.2454,87.26,37,99,12.57,Clouds
1119,Chake Chake,TZ,-5.2459,39.7666,81.34,76,52,12.37,Clouds
1120,Christchurch,NZ,-43.5333,172.6333,52.0,100,7,1.14,Clear
1121,Mogadishu,SO,2.0371,45.3438,77.7,79,75,23.58,Clouds
1122,Anadyr,RU,64.75,177.4833,-11.99,90,100,3.38,Clouds
1123,Svetlogorsk,BY,52.6333,29.7333,34.3,99,100,8.05,Clouds
1124,Areosa,PT,41.7178,-8.8571,67.26,71,100,11.39,Clouds
1125,Syracuse,IT,37.0881,15.2792,52.97,66,0,1.92,Clear
1126,Nemuro,JP,43.3236,145.575,16.75,67,60,12.86,Clouds
1127,Boguchany,RU,58.3814,97.4531,-24.16,100,89,2.46,Clouds
1128,Trincomalee,LK,8.5711,81.2335,79.36,85,56,15.35,Clouds
1129,Fort Nelson,CA,58.8053,-122.7002,-22.25,99,100,1.66,Clouds
1130,Pontianak,ID,-0.0333,109.3333,75.18,94,20,0.0,Haze
1131,Parabel,RU,58.6978,81.4825,2.5,93,100,9.64,Clouds
1132,Fort Saint James,CA,54.4333,-124.25,-9.38,100,97,2.55,Clouds
1133,Kingsville,US,27.5159,-97.8561,84.29,69,75,14.97,Clouds
1134,Lac Du Bonnet,CA,50.2536,-96.0612,-13.4,91,99,7.18,Clouds
1135,Huicungo,PE,-7.2833,-76.8,92.44,45,59,2.86,Clouds
1136,Ajdabiya,LY,30.7554,20.2263,59.25,75,13,17.65,Clouds
1137,Aitape,PG,-3.1374,142.3475,77.29,90,100,4.21,Rain
1138,Ayan,RU,56.45,138.1667,-13.27,81,2,6.49,Clear
1139,Panzhihua,CN,26.5851,101.7128,49.12,66,0,0.92,Clear
1140,Yarada,IN,17.65,83.2667,73.72,78,20,9.22,Mist
1141,Skjervoy,NO,70.0311,20.9714,31.12,59,98,23.6,Snow
1142,Gaoua,BF,10.2992,-3.2508,86.14,11,67,3.87,Clouds
1143,Beitbridge,ZW,-22.2167,30.0,78.33,68,75,16.51,Rain
1144,Taunggyi,MM,20.7833,97.0333,51.75,76,46,1.57,Clouds
1145,Mecca,SA,21.4267,39.8261,74.5,41,33,4.52,Clouds
1146,Clarence Town,AU,-32.5833,151.7833,70.86,86,14,5.03,Clouds
1147,Azul,AR,-36.777,-59.8585,95.65,12,0,7.74,Clear
1148,Kattivakkam,IN,13.2167,80.3167,78.89,83,6,15.05,Clear
1149,Susanville,US,40.4163,-120.653,31.84,59,1,11.5,Clear
1150,Baruun-Urt,MN,46.6806,113.2792,3.45,86,100,12.75,Clouds
1151,Conde,BR,-7.2597,-34.9075,83.79,62,48,13.04,Clouds
1152,Urumqi,CN,43.801,87.6005,0.55,85,75,2.24,Snow
1153,Cairns,AU,-16.9167,145.7667,73.35,94,20,0.0,Clouds
1154,Caluquembe,AO,-13.7833,14.6833,60.48,95,94,2.17,Rain
1155,Mingyue,CN,43.1069,128.9217,-3.87,80,1,4.92,Clear
1156,Nuevo Progreso,MX,23.1667,-97.95,83.8,57,5,15.82,Clear
1157,Tome,CL,-36.6167,-72.95,62.85,61,0,16.02,Clear
1158,Alur,IN,12.9833,75.9833,64.29,92,84,10.6,Clouds
1159,Carballo,ES,43.213,-8.691,67.69,48,100,10.11,Clouds
1160,La Macarena,CO,2.1837,-73.7849,94.95,32,94,8.1,Clouds
1161,Horn Lake,US,34.9554,-90.0348,70.23,85,90,11.99,Clouds
1162,Denpasar,ID,-8.65,115.2167,82.06,78,40,8.05,Clouds
1163,Bagotville,AU,-28.9833,153.4167,66.63,95,69,5.64,Rain
1164,Sergeyevka,KZ,53.88,67.4158,-5.17,96,59,4.52,Clouds
1165,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,83.37,65,37,11.25,Clouds
1166,Independencia,BR,-5.3964,-40.3086,84.34,58,99,5.55,Clouds
1167,Mananjary,MG,-21.2167,48.3333,78.31,85,72,8.32,Clouds
1168,Sal Rei,CV,16.1833,-22.9167,76.73,65,38,13.42,Clouds
1169,Hornepayne,CA,49.2138,-84.7705,15.51,84,100,9.19,Clouds
1170,Auki,SB,-8.7676,160.7034,77.58,86,100,1.25,Clouds
1171,Noyabrsk,RU,63.1994,75.4507,1.99,96,100,9.35,Clouds
1172,Birin,NP,26.8865,88.0718,43.52,79,21,4.34,Clouds
1173,San Eugenio,PH,16.3598,120.357,73.42,75,59,3.51,Clouds
1174,Sechura,PE,-5.5569,-80.8222,79.99,54,23,15.28,Clouds
1175,Swift Current,CA,50.2834,-107.8014,-26.59,75,1,13.8,Snow
1176,Lebedinyy,RU,58.5167,125.5167,-10.68,97,100,6.24,Clouds
1177,Bundu,IN,23.1833,85.5833,59.29,72,6,2.62,Clear
1178,Shu,KZ,43.5983,73.7614,34.23,62,100,7.34,Clouds
1179,Nadym,RU,65.5333,72.5167,-4.67,98,99,9.13,Clouds
1180,Chongwe,ZM,-15.3292,28.682,67.37,85,76,0.56,Rain
1181,Kurilsk,RU,45.2333,147.8833,22.12,87,100,16.93,Snow
1182,Palmer,US,42.1584,-72.3287,49.28,94,90,0.0,Mist
1183,La Palma,US,33.8464,-118.0467,60.22,92,17,1.99,Clouds
1184,Neryungri,RU,56.6709,124.6491,-29.11,96,87,1.72,Clouds
1185,Tarancon,ES,40.0085,-3.0073,52.9,48,2,2.82,Clear
1186,Abeche,TD,13.8292,20.8324,76.1,21,8,8.55,Clear
1187,Altagracia De Orituco,VE,9.8601,-66.3814,87.44,34,91,8.05,Clouds
1188,Ailigandi,PA,9.2333,-78.0167,81.36,75,90,12.64,Clouds
1189,Timizart,DZ,36.8,4.2667,54.14,74,8,3.15,Clear
1190,Farmington,US,36.7281,-108.2187,43.77,63,91,5.01,Clouds
1191,Oceanside,US,33.1959,-117.3795,63.12,82,90,1.99,Clouds
1192,Takestan,IR,36.0696,49.6959,39.74,61,8,1.61,Clear
1193,Murud,IN,18.3258,72.965,74.12,73,49,6.06,Clouds
1194,Novikovo,RU,51.1537,37.8879,17.8,97,90,7.0,Clouds
1195,Letychiv,UA,49.3826,27.6305,37.04,100,100,11.63,Clouds
1196,Roald,NO,62.5833,6.1333,37.33,100,40,4.61,Clouds
1197,Abnub,EG,27.2696,31.1511,58.32,72,100,9.08,Clouds
1198,Sawakin,SD,19.1059,37.3321,75.22,68,33,2.46,Clouds
1199,Watertown,US,42.3709,-71.1828,47.73,94,90,1.01,Mist
1200,Chimoio,MZ,-19.1164,33.4833,70.41,85,79,2.42,Rain
1201,Teguise,ES,29.0605,-13.564,70.02,40,0,1.14,Clear
1202,Rodrigues Alves,BR,-7.738,-72.6509,90.7,49,79,4.05,Clouds
1203,Arcelia,MX,18.2833,-100.2667,85.14,35,0,4.21,Clear
1204,Cranbrook,CA,49.4999,-115.7688,1.15,93,92,2.1,Clouds
1205,Ponta Delgada,PT,37.7333,-25.6667,64.51,63,40,20.71,Clouds
1206,College,US,64.8569,-147.8028,-12.68,68,90,3.38,Clouds
1207,Henties Bay,NA,-22.116,14.2845,64.53,78,1,12.48,Clear
1208,Seinajoki,FI,62.7945,22.8282,21.78,93,90,4.61,Clouds
1209,Miyako,JP,39.6367,141.9525,18.91,74,11,8.1,Clouds
1210,Eydhafushi,MV,5.1033,73.0708,81.61,78,25,11.32,Clouds
1211,Turukhansk,RU,65.8167,87.9833,-28.73,99,99,5.7,Clouds
1212,Sangar,RU,63.9242,127.4739,-39.41,95,77,4.88,Clouds
1213,Aykino,RU,62.2248,49.9922,13.95,93,100,8.93,Clouds
1214,San Ignacio,BZ,17.1561,-89.0714,88.68,51,40,6.91,Clouds
1215,Nagato,JP,34.3833,131.2,37.83,64,11,9.95,Clouds
1216,Barranca,PE,-10.75,-77.7667,73.0,72,97,9.24,Clouds
1217,Akureyri,IS,65.6835,-18.0878,16.63,74,55,1.83,Clouds
1218,Salvador,SV,13.8333,-88.9167,87.57,34,11,1.63,Clouds
1219,Kiruna,SE,67.8557,20.2251,-1.28,85,94,8.05,Clouds
1220,Mildura,AU,-34.2,142.15,75.07,35,23,9.33,Clouds
1221,Mayor Pablo Lagerenza,PY,-19.9309,-60.7718,108.73,20,14,4.29,Clouds
1222,Baghdad,IQ,33.3406,44.4009,48.11,61,88,2.3,Clouds
1223,Sembe,CG,1.6481,14.5806,79.43,66,93,3.4,Rain
1224,Phayakkhaphum Phisai,TH,15.5163,103.1937,70.41,74,4,11.54,Clear
1225,Ketrzyn,PL,54.0768,21.3753,43.63,98,100,13.47,Rain
1226,Buchanan,LR,5.8808,-10.0467,82.58,73,18,8.63,Rain
1227,Shakawe,BW,-18.3667,21.85,76.73,61,60,5.75,Clouds
1228,Camopi,GF,3.1655,-52.3158,77.74,96,97,4.88,Clouds
1229,Sarh,TD,9.1429,18.3923,83.79,21,100,4.97,Clouds
1230,Camara De Lobos,PT,32.6333,-16.9667,75.83,41,0,16.11,Clear
1231,Dalvik,IS,65.9702,-18.5286,22.93,63,36,3.78,Clouds
1232,Mazyr,BY,52.0495,29.2456,35.02,99,100,7.7,Clouds
1233,Galway,IE,53.2719,-9.0489,55.35,88,99,17.49,Clouds
1234,Siderno,IT,38.2779,16.302,59.58,83,2,9.33,Clear
1235,Calbuco,CL,-41.768,-73.1273,61.81,72,100,12.68,Rain
1236,Kalengwa,ZM,-13.4659,25.0027,64.08,96,70,4.54,Clouds
1237,Tianpeng,CN,30.9866,103.9393,39.43,79,85,4.36,Clouds
1238,Caohai,CN,26.8661,104.2841,31.3,89,58,5.93,Clouds
1239,Malumfashi,NG,11.7853,7.6218,71.76,18,2,8.48,Clear
1240,Nioro,GM,13.35,-15.75,95.74,9,82,9.1,Clouds
1241,Pocao De Pedras,BR,-4.6667,-44.85,80.6,85,100,3.65,Clouds
1242,Uramita,CO,6.8994,-76.1742,81.86,72,73,4.0,Clouds
1243,Zavitinsk,RU,50.1167,129.45,-33.75,100,6,4.32,Clear
1244,Thurso,GB,58.5927,-3.5259,42.75,88,100,3.27,Clouds
1245,Gao,ML,16.6362,1.637,74.7,13,0,10.71,Clear
1246,Voyinka,UA,45.8699,33.9914,35.96,92,87,7.9,Clouds
1247,Vega De Alatorre,MX,20.0333,-96.6333,82.2,57,0,8.7,Clear
1248,Pyryatyn,UA,50.2445,32.5107,33.17,99,100,7.18,Clouds
1249,Pangody,RU,65.85,74.4859,-8.37,97,99,8.34,Clouds
1250,Isetskoye,RU,56.4858,65.3226,-1.39,93,19,5.17,Clouds
1251,Lingdong,CN,46.5669,131.1453,-14.55,87,3,8.32,Clear
1252,Batagay-Alyta,RU,67.8006,130.4114,-42.77,96,76,1.7,Clouds
1253,Tukrah,LY,32.5341,20.5791,60.37,77,80,25.79,Clouds
1254,Cay,TR,38.5917,31.0286,38.88,89,33,0.25,Clouds
1255,Khandyga,RU,62.6667,135.6,-42.41,100,85,2.26,Clouds
1256,Charlottesville,US,38.0293,-78.4767,66.22,72,20,9.22,Clouds
1257,Bonga,ET,7.2833,36.2333,64.15,69,64,0.16,Clouds
1258,Magadan,RU,59.5667,150.8,-3.15,77,82,8.3,Clouds
1259,Elk City,US,35.412,-99.4043,60.15,36,1,11.5,Clear
1260,Odweyne,SO,9.4092,45.064,69.4,54,8,7.7,Clear
1261,Watsa,CD,3.0372,29.5355,70.92,69,78,3.87,Clouds
1262,Skelleftea,SE,64.7507,20.9528,21.56,86,75,8.05,Clouds
1263,Ikalamavony,MG,-21.15,46.5833,70.48,90,100,4.03,Rain
1264,Cockburn Town,TC,21.4612,-71.1419,78.19,67,0,16.69,Clear
1265,Bako,ET,5.7833,36.5667,70.45,38,78,2.91,Clouds
1266,Shinpokh,PK,34.3292,71.1782,52.39,22,65,4.23,Clouds
1267,Nong Khai,TH,17.9167,103.0833,67.28,77,0,5.82,Clear
1268,Natchitoches,US,31.7668,-93.1335,79.65,78,40,14.97,Clouds
1269,Pochutla,MX,15.7432,-96.4661,87.82,37,6,7.05,Clear
1270,Gudur,IN,14.1333,79.85,73.38,88,52,5.88,Clouds
1271,Balkhash,KZ,46.844,74.9804,17.73,75,99,8.61,Clouds
1272,Tucurui,BR,-3.7661,-49.6725,79.32,89,100,1.9,Clouds
1273,Itaqui,BR,-29.1253,-56.5531,102.4,18,0,6.44,Clear
1274,Falavarjan,IR,32.5553,51.5097,44.29,60,100,3.2,Clouds
1275,Nianzishan,CN,47.5167,122.8833,-6.88,89,99,4.45,Clouds
1276,Luganville,VU,-15.5333,167.1667,80.53,88,100,6.6,Rain
1277,Kappeln,DE,54.6612,9.9313,50.22,97,100,17.25,Clouds
1278,Guanambi,BR,-14.2233,-42.7814,84.0,51,98,7.9,Clouds
1279,Fernie,CA,49.5,-115.0687,-1.64,82,71,4.03,Clouds
1280,Prachuap Khiri Khan,TH,12.2167,99.75,67.69,78,59,3.47,Rain
1281,Charters Towers,AU,-20.1,146.2667,75.11,65,2,5.32,Clear
1282,Chateauroux,FR,46.8167,1.7,48.2,93,0,2.3,Clear
1283,Namtsy,RU,62.7161,129.6658,-47.09,100,96,2.33,Clouds
1284,Bukachacha,RU,52.9833,116.9167,-6.47,99,100,1.61,Snow
1285,Igurusi,TZ,-8.85,33.85,66.85,90,99,0.22,Rain
1286,Saraipali,IN,21.3333,83.0,64.36,79,8,2.17,Clear
1287,Whitehorse,CA,60.7161,-135.0538,5.77,84,90,24.0,Snow
1288,Todos Santos,MX,23.45,-110.2167,83.01,76,91,14.16,Clouds
1289,Arosa,CH,46.7779,9.6762,35.85,60,12,7.7,Clouds
1290,Tual,ID,-5.6667,132.75,82.96,76,91,8.86,Clouds
1291,Nepa Nagar,IN,21.4667,76.4,64.2,63,29,5.12,Clouds
1292,Camacha,PT,33.0833,-16.3333,72.36,77,0,13.8,Clear
1293,Saint Augustine,US,29.8947,-81.3145,80.46,82,59,3.42,Clouds
1294,Nakapiripirit,UG,1.9167,34.7833,74.75,40,85,9.26,Clouds
1295,Dharmavaram,IN,14.4333,77.7167,70.32,83,65,8.63,Clouds
1296,Rovaniemi,FI,66.5,25.7167,20.61,100,0,9.22,Clear
1297,Sidney,AU,-33.8679,151.2073,70.9,79,20,11.5,Clouds
1298,Gizo,SB,-8.103,156.8419,82.6,79,100,5.46,Rain
1299,Kautokeino,NO,69.0125,23.0412,0.05,91,39,5.1,Clouds
1300,Luxor,EG,25.6989,32.6421,63.7,29,0,5.68,Clear
1301,Palana,RU,59.1167,159.9667,21.4,69,100,25.5,Clouds
1302,Smithers,CA,54.7804,-127.1743,5.07,90,100,0.72,Clouds
1303,Nedjo,ET,9.5046,35.5019,63.41,62,87,3.24,Clouds
1304,Lake Station,US,41.575,-87.2389,43.18,88,90,1.99,Clouds
1305,Kalmanka,RU,52.8992,83.5433,-1.1,95,100,3.96,Clouds
1306,Meadow Lake,US,34.8014,-106.5436,41.65,71,100,16.71,Clouds
1307,Bozova,TR,37.3625,38.5267,47.32,60,13,2.21,Clouds
1308,Konibodom,TJ,40.2843,70.4426,35.37,29,100,6.51,Clouds
1309,Pointe Michel,DM,15.25,-61.3833,79.05,71,45,16.87,Clouds
1310,Fougeres,FR,48.35,-1.2,56.32,97,90,7.16,Clouds
1311,El Fuerte,MX,26.4189,-108.6194,70.16,78,100,15.68,Clouds
1312,Dagda,LV,56.0951,27.5372,34.21,99,100,5.08,Clouds
1313,Tucuman,AR,-26.8241,-65.2226,104.32,17,0,8.25,Clear
1314,Bumbuna,SL,9.05,-11.7333,87.73,22,49,2.64,Clouds
1315,Hopkinsville,US,36.8656,-87.4886,67.5,86,95,3.0,Clouds
1316,Marinette,US,45.1,-87.6307,30.31,69,90,5.75,Clouds
1317,Chapais,CA,49.7834,-74.8492,23.13,89,100,9.91,Clouds
1318,Bulgan,MN,48.8125,103.5347,-2.61,80,7,4.38,Clear
1319,Tocopilla,CL,-22.092,-70.1979,72.23,69,1,8.5,Clear
1320,Yuancheng,CN,36.652,107.7896,26.13,31,76,4.56,Clouds
1321,Itapecerica,BR,-20.4725,-45.1256,64.94,98,100,7.25,Rain
1322,Terrasini,IT,38.146,13.0844,56.21,75,0,5.75,Clear
1323,Shubarshi,KZ,48.5872,57.1869,9.84,93,89,4.85,Clouds
1324,Pierre,US,44.3683,-100.351,-0.15,68,100,1.99,Snow
1325,Ewa Beach,US,21.3156,-158.0072,72.7,95,90,3.44,Rain
1326,Panambi,BR,-28.2925,-53.5017,93.52,27,8,5.41,Clear
1327,Nisia Floresta,BR,-6.0911,-35.2086,86.65,56,59,12.66,Clouds
1328,Middelburg,ZA,-25.7751,29.4648,61.32,89,65,11.92,Rain
1329,Sawtell,AU,-30.3833,153.1,68.18,94,75,8.05,Clouds
1330,Panagar,IN,23.3,79.9833,55.98,59,71,3.85,Clouds
1331,Koroni,GR,36.8,21.95,59.07,65,5,7.94,Clear
1332,Tigbao,PH,12.5546,123.3389,77.16,76,100,20.07,Clouds
1333,Baie-Comeau,CA,49.2168,-68.1489,27.01,77,43,1.01,Clouds
1334,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,106.66,16,13,6.98,Clouds
1335,Richmond,US,37.5538,-77.4603,64.08,82,75,3.0,Clouds
1336,Mashivka,UA,49.4431,34.8669,29.73,98,100,7.05,Clouds
1337,Glodeni,MD,47.7708,27.5144,38.39,100,100,5.08,Clouds
1338,Yerofey Pavlovich,RU,53.9667,121.9667,-16.49,94,86,0.29,Clouds
1339,Riberalta,BO,-10.9833,-66.1,90.48,52,50,5.03,Clouds
1340,Benguela,AO,-12.5763,13.4055,78.3,80,59,6.24,Rain
1341,Pokhara,NP,28.2333,83.9833,50.43,68,88,3.96,Clouds
1342,Luis Correia,BR,-2.8792,-41.6669,84.09,70,99,9.51,Rain
1343,Yarim,YE,14.298,44.3779,53.28,73,90,0.65,Clouds
1344,Akhmeta,GE,42.0311,45.2075,34.32,50,100,3.06,Clouds
1345,Guasdualito,VE,7.2424,-70.7324,90.39,41,98,7.34,Clouds
1346,Patea,NZ,-39.7583,174.4833,60.67,77,45,14.52,Clouds
1347,Lovozero,RU,68.005,35.0117,21.67,96,100,5.91,Snow
1348,Wajir,KE,1.7471,40.0573,87.69,30,83,5.61,Clouds
1349,Tovste,UA,48.8466,25.7262,38.75,98,100,12.39,Clouds
1350,Soledar,UA,48.6794,38.089,18.73,97,99,4.32,Clouds
1351,Shar,KZ,49.5886,81.0453,6.06,83,100,10.87,Clouds
1352,Rudbar,AF,30.15,62.6,57.81,81,27,1.99,Rain
1353,Lixourion,GR,38.2019,20.4314,57.2,82,0,4.61,Clear
1354,Tarata,BO,-17.6167,-66.0167,77.07,31,9,9.98,Clear
1355,Envira,BR,-7.3,-70.2167,89.8,55,63,3.42,Clouds
1356,High Level,CA,58.5169,-117.136,-27.29,75,75,2.3,Clouds
1357,Kilindoni,TZ,-7.9139,39.6668,82.63,80,66,13.49,Clouds
1358,Antsohihy,MG,-14.8796,47.9875,75.47,96,99,5.41,Rain
1359,Misratah,LY,32.3754,15.0925,62.15,64,45,18.34,Clouds
1360,Kupang,ID,-10.1667,123.5833,79.11,85,100,5.06,Clouds
1361,Nishihara,JP,26.1842,127.7558,60.08,55,75,9.22,Clouds
1362,Vila,PT,42.0304,-8.1588,56.28,71,99,6.08,Clouds
1363,Grand-Lahou,CI,5.1367,-5.0242,81.97,74,52,7.83,Clouds
1364,Mahad,IN,18.0833,73.4167,73.26,57,51,4.18,Clouds
1365,General Roca,AR,-39.0333,-67.5833,85.62,10,0,11.72,Clear
1366,Mbanza-Ngungu,CD,-5.25,14.8667,71.01,92,80,2.39,Rain
1367,Sumbe,AO,-11.2061,13.8437,77.68,87,52,8.7,Rain
1368,Sibu,MY,2.3,111.8167,74.59,98,100,1.97,Rain
1369,Chubbuck,US,42.9208,-112.4661,25.84,78,100,13.0,Snow
1370,Gigmoto,PH,13.7796,124.39,76.48,80,100,19.3,Clouds
1371,Rolla,US,37.9514,-91.7713,64.22,68,100,8.01,Clouds
1372,Moosomin,CA,50.1333,-101.6677,-20.33,93,9,11.74,Clear
1373,Youghal,IE,51.95,-7.8506,53.67,100,100,23.24,Clouds
1374,Diffa,NE,13.3154,12.6113,72.25,17,4,8.03,Clear
1375,Terrace,CA,54.5163,-128.6035,10.94,88,100,0.96,Clouds
1376,Teya,RU,60.3778,92.6267,-10.91,97,100,4.12,Clouds
1377,Pitimbu,BR,-7.4706,-34.8086,86.59,67,31,11.59,Clouds
1378,Boyuibe,BO,-20.4167,-63.2833,97.61,29,59,6.44,Clouds
1379,Svobodnyy,RU,51.4,128.1333,-28.75,95,9,2.68,Clear
1380,Ust-Ishim,RU,57.6935,71.1665,-0.15,95,25,5.03,Clouds
1381,Ambilobe,MG,-13.2,49.05,77.18,88,100,1.32,Rain
1382,Ostersund,SE,63.1792,14.6357,21.65,93,90,5.75,Snow
1383,Uporovo,RU,56.3109,66.2693,-0.15,91,18,6.89,Clouds
1384,Zhezkazgan,KZ,47.8043,67.7144,13.37,87,96,6.73,Clouds
1385,Hit,IQ,33.6416,42.8251,50.14,45,56,2.26,Clouds
1386,Pecos,US,31.4229,-103.4932,61.63,41,40,6.91,Clouds
1387,Aktash,RU,50.3,87.7333,-6.99,77,100,3.98,Clouds
1388,Bowen,AU,-20.0167,148.2333,77.18,79,37,5.44,Clouds
1389,Troitskoye,RU,52.9821,84.6757,2.91,87,100,4.59,Clouds
1390,Yecla,ES,38.6137,-1.1147,55.78,40,24,0.98,Clouds
1391,Caracollo,PE,-14.9165,-70.6603,63.99,25,18,8.59,Clouds
1392,Lubao,PH,14.9167,120.55,73.38,83,92,10.96,Clouds
1393,Marevo,RU,57.3146,32.0804,33.4,98,100,6.85,Clouds
1394,Tukan,RU,53.8409,57.4552,8.65,98,95,3.4,Clouds
1395,Prenzlau,DE,53.3167,13.8667,53.28,92,100,17.72,Clouds
1396,Shwebo,MM,22.5667,95.7,64.06,75,0,4.25,Clear
1397,Kirovskiy,RU,45.0917,133.5136,-16.08,95,54,3.71,Clouds
1398,Botwood,CA,49.1499,-55.3482,31.89,87,47,1.5,Clouds
1399,Lahat,ID,-3.8,103.5333,73.0,99,100,2.15,Rain
1400,Russkaya Polyana,UA,49.417,31.9201,34.23,98,100,7.72,Clouds
1401,Araguari,BR,-18.6472,-48.1872,72.45,82,100,7.38,Clouds
1402,Xuanhua,CN,40.6103,115.0447,23.18,35,0,2.33,Clear
1403,Roura,GF,4.7263,-52.3274,84.11,65,75,14.97,Clouds
1404,Kropotkin,RU,45.4375,40.5756,42.06,90,100,3.85,Rain
1405,Marfino,RU,55.7028,37.3822,25.05,92,75,6.71,Snow
1406,Ginir,ET,7.1333,40.7,58.73,43,9,1.95,Clear
1407,Bandar-E Lengeh,IR,26.5579,54.8807,72.05,69,25,4.72,Clouds
1408,Hudiksvall,SE,61.729,17.1036,25.02,93,88,6.29,Clouds
1409,Amlagora,IN,22.8333,87.3333,63.84,64,30,6.22,Clouds
1410,Peleduy,RU,59.6289,112.7406,-4.67,96,96,8.3,Clouds
1411,Tiznit,MA,29.5833,-9.5,68.34,23,19,1.1,Clouds
1412,Sijunjung,ID,-0.6876,100.9537,73.04,99,100,0.74,Rain
1413,Baoying,CN,33.2292,119.3092,36.14,62,95,6.13,Clouds
1414,Pingxiang,CN,27.6167,113.85,49.1,64,99,1.16,Clouds
1415,Boa Vista,BR,2.8197,-60.6733,89.58,48,75,14.97,Clouds
1416,Chibuto,MZ,-24.6867,33.5306,71.44,95,86,7.49,Rain
1417,Villamontes,BO,-21.25,-63.5,103.35,23,65,3.62,Clouds
1418,Yakeshi,CN,49.2833,120.7333,-7.28,87,100,5.44,Clouds
1419,Qingyuan,CN,23.7,113.0333,57.18,69,65,3.22,Clouds
1420,Luangwa,ZM,-15.6167,30.4167,79.38,70,100,5.44,Clouds
1421,Jieznas,LT,54.6,24.1667,38.79,100,100,6.26,Clouds
1422,Jinchang,CN,38.4953,102.1739,22.12,36,1,2.86,Clear
1423,Conakry,GN,9.538,-13.6773,86.36,69,71,10.76,Clouds
1424,Oktyabrskoye,RU,43.0645,44.7417,28.54,100,100,6.71,Clouds
1425,Silleda,ES,42.696,-8.2465,63.28,76,100,5.26,Clouds
